attendance_id,student_id,class_id,attendance_date,status
7630,4459,8,2024-10-21 05:22:44.936219,Present
7631,275,2,2024-10-09 05:22:44.936224,Present
7632,4218,7,2024-10-29 05:22:44.936229,Present
7633,3066,1,2024-10-30 05:22:44.936233,Absent
7634,3545,11,2024-10-28 05:22:44.936238,Present
7635,2083,4,2024-10-08 05:22:44.936242,Absent
7636,2169,10,2024-10-16 05:22:44.936247,Present
7637,237,4,2024-10-30 05:22:44.936251,Present
7638,2564,11,2024-10-12 05:22:44.936256,Absent
7639,4623,12,2024-10-29 05:22:44.936279,Present
7640,1391,2,2024-10-10 05:22:44.936285,Present
7641,1452,3,2024-10-24 05:22:44.936290,Present
7642,1212,9,2024-10-20 05:22:44.936295,Present
7643,1619,1,2024-10-23 05:22:44.936299,Absent
7644,1387,12,2024-10-26 05:22:44.936304,Absent
7645,4150,1,2024-10-17 05:22:44.936308,Present
7646,4269,2,2024-10-14 05:22:44.936313,Present
7647,2562,5,2024-10-23 05:22:44.936317,Present
7648,2179,3,2024-10-31 05:22:44.936322,Present
7649,3982,6,2024-10-14 05:22:44.936326,Absent
7650,2090,4,2024-10-16 05:22:44.936331,Present
7651,210,11,2024-10-17 05:22:44.936336,Absent
7652,1071,11,2024-10-19 05:22:44.936356,Present
7653,386,2,2024-10-15 05:22:44.936362,Absent
7654,1781,10,2024-10-20 05:22:44.936366,Present
7655,3200,6,2024-11-01 05:22:44.936373,Present
7656,4238,2,2024-10-24 05:22:44.936377,Absent
7657,3933,5,2024-10-21 05:22:44.936382,Absent
7658,523,6,2024-10-28 05:22:44.936387,Absent
7659,1500,6,2024-10-11 05:22:44.936391,Absent
7660,3888,6,2024-10-14 05:22:44.936443,Absent
7661,4584,2,2024-10-22 05:22:44.936454,Absent
7662,3634,8,2024-10-15 05:22:44.936459,Absent
7663,278,7,2024-11-02 05:22:44.936464,Present
7664,770,4,2024-10-12 05:22:44.936468,Absent
7665,4095,4,2024-11-02 05:22:44.936472,Present
7666,4741,11,2024-10-31 05:22:44.936476,Absent
7667,4448,3,2024-10-24 05:22:44.936481,Present
7668,2689,2,2024-10-28 05:22:44.936506,Present
7669,2623,1,2024-10-16 05:22:44.936511,Present
7670,3362,8,2024-10-20 05:22:44.936516,Absent
7671,1823,3,2024-10-08 05:22:44.936521,Absent
7672,4068,2,2024-10-11 05:22:44.936526,Absent
7673,3454,7,2024-10-06 05:22:44.936530,Present
7674,3246,1,2024-10-26 05:22:44.936535,Present
7675,1854,3,2024-10-28 05:22:44.936540,Present
7676,3333,3,2024-10-20 05:22:44.936544,Present
7677,3303,12,2024-10-06 05:22:44.936550,Present
7678,1368,11,2024-10-25 05:22:44.936555,Present
7679,4132,8,2024-10-06 05:22:44.936559,Present
7680,4079,11,2024-10-05 05:22:44.936564,Present
7681,3566,6,2024-10-15 05:22:44.936569,Absent
7682,1127,1,2024-10-06 05:22:44.936574,Absent
7683,1241,4,2024-11-03 05:22:44.936578,Absent
7684,4407,7,2024-10-13 05:22:44.936583,Present
7685,1793,1,2024-10-08 05:22:44.936588,Present
7686,1402,5,2024-11-03 05:22:44.936592,Absent
7687,1987,5,2024-10-28 05:22:44.936597,Present
7688,4589,1,2024-10-13 05:22:44.936601,Present
7689,4329,3,2024-10-23 05:22:44.936605,Present
7690,141,7,2024-10-08 05:22:44.936610,Present
7691,966,12,2024-10-25 05:22:44.936615,Present
7692,4818,10,2024-10-10 05:22:44.936619,Present
7693,1646,4,2024-10-05 05:22:44.936624,Absent
7694,300,11,2024-10-23 05:22:44.936629,Present
7695,3503,10,2024-10-25 05:22:44.936633,Absent
7696,1230,3,2024-10-20 05:22:44.936637,Present
7697,136,9,2024-10-06 05:22:44.936642,Absent
7698,4030,5,2024-10-05 05:22:44.936647,Present
7699,3435,1,2024-10-15 05:22:44.936651,Present
7700,3147,3,2024-10-05 05:22:44.936656,Present
7701,2333,5,2024-10-15 05:22:44.936660,Present
7702,2733,7,2024-10-16 05:22:44.936665,Absent
7703,2253,11,2024-10-06 05:22:44.936669,Absent
7704,3294,1,2024-10-30 05:22:44.936674,Absent
7705,3875,9,2024-10-18 05:22:44.936678,Present
7706,935,5,2024-10-12 05:22:44.936683,Absent
7707,3380,9,2024-10-07 05:22:44.936688,Present
7708,4622,8,2024-10-30 05:22:44.936693,Absent
7709,1186,3,2024-10-15 05:22:44.936697,Present
7710,3509,6,2024-10-27 05:22:44.936702,Present
7711,4537,9,2024-10-23 05:22:44.936706,Present
7712,2280,5,2024-10-29 05:22:44.936711,Present
7713,2402,6,2024-10-20 05:22:44.936715,Absent
7714,262,4,2024-10-07 05:22:44.936720,Absent
7715,3526,3,2024-10-14 05:22:44.936725,Absent
7716,2080,8,2024-10-27 05:22:44.936728,Present
7717,1100,7,2024-10-30 05:22:44.936733,Absent
7718,1342,10,2024-10-22 05:22:44.936738,Absent
7719,4075,5,2024-10-23 05:22:44.936742,Present
7720,3871,12,2024-10-23 05:22:44.936747,Present
7721,1168,11,2024-10-12 05:22:44.936751,Absent
7722,3116,6,2024-10-29 05:22:44.936755,Present
7723,1235,2,2024-10-28 05:22:44.936760,Present
7724,2966,10,2024-10-28 05:22:44.936764,Absent
7725,376,7,2024-10-28 05:22:44.936769,Present
7726,3193,11,2024-10-21 05:22:44.936773,Absent
7727,603,1,2024-10-27 05:22:44.936778,Present
7728,4840,11,2024-10-20 05:22:44.936783,Present
7729,1937,1,2024-10-20 05:22:44.936787,Absent
7730,4633,8,2024-10-24 05:22:44.936793,Absent
7731,846,1,2024-10-23 05:22:44.936797,Present
7732,4980,5,2024-10-16 05:22:44.936802,Absent
7733,2323,12,2024-10-31 05:22:44.936806,Present
7734,2341,2,2024-10-12 05:22:44.936810,Absent
7735,3956,6,2024-10-16 05:22:44.936815,Present
7736,4499,7,2024-10-07 05:22:44.936819,Present
7737,1133,1,2024-10-17 05:22:44.936823,Present
7738,3315,12,2024-10-12 05:22:44.936828,Absent
7739,4101,5,2024-10-13 05:22:44.936832,Present
7740,3440,10,2024-10-31 05:22:44.936837,Absent
7741,3374,4,2024-10-23 05:22:44.936841,Present
7742,4797,2,2024-10-25 05:22:44.936846,Present
7743,1954,3,2024-10-28 05:22:44.936851,Absent
7744,4136,12,2024-10-12 05:22:44.936855,Present
7745,3353,12,2024-10-13 05:22:44.936860,Present
7746,190,2,2024-10-15 05:22:44.936864,Present
7747,3708,4,2024-10-12 05:22:44.936868,Absent
7748,569,11,2024-10-05 05:22:44.936873,Absent
7749,463,12,2024-10-27 05:22:44.936877,Present
7750,2827,5,2024-10-07 05:22:44.936907,Absent
7751,4626,7,2024-10-27 05:22:44.936913,Absent
7752,1241,1,2024-10-15 05:22:44.936918,Present
7753,2883,7,2024-10-12 05:22:44.936923,Present
7754,716,4,2024-10-18 05:22:44.936928,Absent
7755,375,1,2024-10-22 05:22:44.936933,Present
7756,1426,4,2024-10-16 05:22:44.936937,Present
7757,4988,6,2024-10-12 05:22:44.936942,Absent
7758,2341,2,2024-10-06 05:22:44.936946,Absent
7759,3088,7,2024-10-20 05:22:44.936951,Present
7760,4795,5,2024-10-21 05:22:44.936956,Present
7761,836,6,2024-10-06 05:22:44.936960,Present
7762,3840,1,2024-10-31 05:22:44.936965,Present
7763,4586,2,2024-11-02 05:22:44.936991,Absent
7764,4303,12,2024-10-26 05:22:44.936995,Absent
7765,2593,5,2024-10-10 05:22:44.937000,Present
7766,89,2,2024-10-15 05:22:44.937005,Absent
7767,4168,10,2024-10-29 05:22:44.937009,Present
7768,3647,10,2024-10-14 05:22:44.937014,Present
7769,1147,1,2024-10-13 05:22:44.937019,Present
7770,1959,9,2024-10-11 05:22:44.937023,Absent
7771,2174,10,2024-11-02 05:22:44.937028,Absent
7772,1816,11,2024-10-09 05:22:44.937032,Present
7773,4944,6,2024-10-07 05:22:44.937037,Absent
7774,181,8,2024-10-25 05:22:44.937042,Present
7775,3337,3,2024-10-22 05:22:44.937047,Absent
7776,4491,3,2024-10-28 05:22:44.937070,Absent
7777,1644,6,2024-10-15 05:22:44.937080,Absent
7778,4209,9,2024-10-23 05:22:44.937086,Present
7779,3982,1,2024-10-12 05:22:44.937090,Absent
7780,4493,10,2024-10-26 05:22:44.937095,Present
7781,1052,12,2024-10-27 05:22:44.937099,Absent
7782,135,11,2024-10-15 05:22:44.937104,Present
7783,2491,10,2024-10-19 05:22:44.937109,Absent
7784,2235,11,2024-10-07 05:22:44.937114,Present
7785,1130,9,2024-10-08 05:22:44.937118,Absent
7786,3533,11,2024-10-21 05:22:44.937123,Absent
7787,772,10,2024-10-16 05:22:44.937127,Absent
7788,4360,10,2024-11-03 05:22:44.937152,Present
7789,4516,7,2024-10-22 05:22:44.937157,Present
7790,3746,10,2024-10-14 05:22:44.937161,Absent
7791,809,6,2024-10-17 05:22:44.937166,Present
7792,1084,3,2024-10-14 05:22:44.937171,Present
7793,2693,3,2024-11-01 05:22:44.937176,Absent
7794,1971,1,2024-10-21 05:22:44.937180,Absent
7795,253,12,2024-10-22 05:22:44.937185,Present
7796,2574,12,2024-10-28 05:22:44.937189,Absent
7797,2054,7,2024-10-12 05:22:44.937194,Present
7798,2500,4,2024-10-17 05:22:44.937198,Present
7799,3500,1,2024-10-30 05:22:44.937203,Absent
7800,4427,11,2024-10-12 05:22:44.937207,Absent
7801,2736,3,2024-10-16 05:22:44.937231,Present
7802,1686,12,2024-10-05 05:22:44.937237,Absent
7803,39,9,2024-10-07 05:22:44.937241,Present
7804,2082,1,2024-10-19 05:22:44.937246,Present
7805,4230,2,2024-10-30 05:22:44.937250,Absent
7806,1719,1,2024-10-17 05:22:44.937255,Present
7807,1932,1,2024-11-01 05:22:44.937259,Present
7808,4326,12,2024-10-27 05:22:44.937263,Present
7809,1559,5,2024-10-31 05:22:44.937268,Absent
7810,1208,5,2024-10-23 05:22:44.937272,Absent
7811,2308,1,2024-10-27 05:22:44.937277,Absent
7812,1001,7,2024-10-12 05:22:44.937281,Absent
7813,513,5,2024-11-01 05:22:44.937286,Present
7814,575,2,2024-10-16 05:22:44.937290,Present
7815,3768,3,2024-10-21 05:22:44.937313,Absent
7816,595,9,2024-10-30 05:22:44.937318,Absent
7817,3992,3,2024-10-29 05:22:44.937322,Absent
7818,2618,11,2024-10-31 05:22:44.937327,Present
7819,2135,3,2024-10-08 05:22:44.937331,Present
7820,2687,6,2024-10-22 05:22:44.937335,Present
7821,1247,9,2024-10-27 05:22:44.937340,Absent
7822,226,7,2024-10-30 05:22:44.937344,Absent
7823,4128,2,2024-10-25 05:22:44.937349,Absent
7824,3699,4,2024-10-17 05:22:44.937353,Absent
7825,3697,10,2024-10-13 05:22:44.937358,Present
7826,3609,3,2024-10-06 05:22:44.937362,Present
7827,1946,9,2024-10-26 05:22:44.937366,Present
7828,180,1,2024-10-15 05:22:44.937371,Present
7829,1527,11,2024-10-25 05:22:44.937395,Absent
7830,812,1,2024-10-25 05:22:44.937400,Absent
7831,131,1,2024-10-25 05:22:44.937404,Present
7832,3468,8,2024-10-30 05:22:44.937409,Absent
7833,4157,8,2024-10-25 05:22:44.937413,Absent
7834,1445,5,2024-10-15 05:22:44.937418,Present
7835,1657,8,2024-10-15 05:22:44.937422,Present
7836,4753,4,2024-10-14 05:22:44.937427,Present
7837,4686,4,2024-10-15 05:22:44.937432,Absent
7838,968,12,2024-10-14 05:22:44.937436,Present
7839,182,6,2024-10-18 05:22:44.937441,Absent
7840,1027,6,2024-10-18 05:22:44.937445,Absent
7841,1309,10,2024-10-31 05:22:44.937450,Absent
7842,3948,2,2024-10-28 05:22:44.937454,Absent
7843,4897,6,2024-10-09 05:22:44.937459,Present
7844,1216,12,2024-10-11 05:22:44.937463,Present
7845,4394,8,2024-10-23 05:22:44.937468,Present
7846,21,10,2024-10-18 05:22:44.937517,Absent
7847,1549,10,2024-10-19 05:22:44.937523,Absent
7848,2325,7,2024-10-25 05:22:44.937528,Present
7849,2519,6,2024-10-27 05:22:44.937533,Absent
7850,258,5,2024-10-29 05:22:44.937537,Absent
7851,3504,6,2024-10-23 05:22:44.937542,Absent
7852,1835,11,2024-10-25 05:22:44.937547,Present
7853,2725,10,2024-10-08 05:22:44.937551,Absent
7854,422,5,2024-10-29 05:22:44.937556,Present
7855,1729,1,2024-10-20 05:22:44.937560,Absent
7856,1545,10,2024-10-09 05:22:44.937565,Present
7857,2876,11,2024-10-17 05:22:44.937569,Absent
7858,4169,9,2024-10-11 05:22:44.937574,Absent
7859,2329,2,2024-10-09 05:22:44.937578,Present
7860,4546,6,2024-10-07 05:22:44.937582,Absent
7861,3076,7,2024-10-20 05:22:44.937587,Absent
7862,3069,2,2024-10-13 05:22:44.937592,Absent
7863,2064,9,2024-10-21 05:22:44.937596,Absent
7864,1494,9,2024-10-08 05:22:44.937601,Absent
7865,4350,1,2024-10-25 05:22:44.937605,Present
7866,732,1,2024-10-30 05:22:44.937609,Absent
7867,1956,8,2024-10-28 05:22:44.937614,Absent
7868,271,1,2024-10-23 05:22:44.937638,Absent
7869,3805,10,2024-10-17 05:22:44.937643,Present
7870,2513,4,2024-10-06 05:22:44.937647,Present
7871,3555,10,2024-10-10 05:22:44.937652,Absent
7872,4213,10,2024-10-16 05:22:44.937656,Absent
7873,1285,1,2024-10-25 05:22:44.937661,Absent
7874,1683,9,2024-10-21 05:22:44.937665,Present
7875,3899,11,2024-10-07 05:22:44.937670,Absent
7876,43,9,2024-10-21 05:22:44.937674,Present
7877,306,7,2024-10-18 05:22:44.937680,Present
7878,4304,1,2024-10-13 05:22:44.937685,Present
7879,394,2,2024-10-28 05:22:44.937689,Present
7880,4218,3,2024-11-03 05:22:44.937694,Absent
7881,427,4,2024-10-10 05:22:44.937698,Present
7882,1765,3,2024-10-21 05:22:44.937703,Absent
7883,2978,12,2024-10-15 05:22:44.937708,Absent
7884,311,9,2024-11-03 05:22:44.937713,Present
7885,3544,1,2024-10-14 05:22:44.937717,Present
7886,1998,8,2024-10-26 05:22:44.937722,Absent
7887,1761,4,2024-10-18 05:22:44.937727,Absent
7888,364,4,2024-10-22 05:22:44.937732,Absent
7889,4637,9,2024-10-05 05:22:44.937736,Absent
7890,2928,1,2024-10-17 05:22:44.937741,Present
7891,3914,10,2024-10-29 05:22:44.937745,Present
7892,1698,6,2024-10-15 05:22:44.937749,Present
7893,2080,5,2024-10-20 05:22:44.937754,Absent
7894,3506,11,2024-10-17 05:22:44.937759,Absent
7895,4615,6,2024-10-11 05:22:44.937763,Present
7896,3977,9,2024-10-23 05:22:44.937767,Present
7897,4485,5,2024-10-17 05:22:44.937772,Absent
7898,466,6,2024-10-26 05:22:44.937776,Present
7899,1106,12,2024-10-08 05:22:44.937781,Absent
7900,4321,1,2024-10-31 05:22:44.937786,Present
7901,722,7,2024-10-19 05:22:44.937790,Present
7902,776,4,2024-10-09 05:22:44.937795,Present
7903,544,11,2024-10-21 05:22:44.937800,Present
7904,4520,2,2024-10-09 05:22:44.937804,Present
7905,4800,3,2024-10-12 05:22:44.937809,Absent
7906,4219,1,2024-10-16 05:22:44.937814,Present
7907,4131,6,2024-10-31 05:22:44.937818,Present
7908,2448,2,2024-10-26 05:22:44.937823,Present
7909,2808,11,2024-10-12 05:22:44.937827,Absent
7910,3798,3,2024-10-30 05:22:44.937832,Present
7911,4583,9,2024-10-05 05:22:44.937836,Present
7912,2075,3,2024-10-21 05:22:44.937840,Absent
7913,2943,3,2024-10-05 05:22:44.937845,Present
7914,4530,3,2024-10-27 05:22:44.937849,Absent
7915,293,11,2024-10-22 05:22:44.937853,Present
7916,4499,3,2024-10-26 05:22:44.937858,Absent
7917,3968,10,2024-10-20 05:22:44.937862,Absent
7918,3516,8,2024-10-25 05:22:44.937866,Present
7919,3712,3,2024-10-14 05:22:44.937871,Absent
7920,3167,2,2024-10-14 05:22:44.937875,Absent
7921,4806,5,2024-10-15 05:22:44.937880,Present
7922,1429,10,2024-11-02 05:22:44.937884,Present
7923,4480,9,2024-11-03 05:22:44.937888,Present
7924,1050,8,2024-10-17 05:22:44.937893,Absent
7925,970,6,2024-10-29 05:22:44.937897,Absent
7926,4901,8,2024-10-19 05:22:44.937901,Present
7927,1857,7,2024-10-17 05:22:44.937906,Absent
7928,2898,1,2024-10-10 05:22:44.937910,Absent
7929,629,12,2024-10-20 05:22:44.937915,Absent
7930,3687,8,2024-10-10 05:22:44.937919,Present
7931,3210,3,2024-10-13 05:22:44.937924,Absent
7932,3214,11,2024-11-02 05:22:44.937928,Present
7933,4242,11,2024-10-22 05:22:44.937932,Present
7934,1005,4,2024-11-02 05:22:44.937937,Absent
7935,3060,7,2024-10-21 05:22:44.937941,Absent
7936,786,3,2024-11-03 05:22:44.937946,Absent
7937,4973,1,2024-10-30 05:22:44.937950,Absent
7938,4799,4,2024-10-15 05:22:44.937973,Present
7939,4117,11,2024-10-11 05:22:44.937980,Present
7940,1283,3,2024-10-05 05:22:44.937984,Present
7941,1302,10,2024-10-13 05:22:44.937989,Absent
7942,206,1,2024-10-28 05:22:44.937993,Present
7943,1018,1,2024-10-27 05:22:44.937998,Present
7944,2803,2,2024-10-24 05:22:44.938002,Present
7945,2549,2,2024-10-23 05:22:44.938007,Absent
7946,1917,6,2024-10-14 05:22:44.938011,Absent
7947,4474,3,2024-10-25 05:22:44.938016,Present
7948,1186,9,2024-10-07 05:22:44.938020,Absent
7949,1663,6,2024-10-23 05:22:44.938025,Present
7950,1843,12,2024-10-16 05:22:44.938030,Absent
7951,1419,4,2024-10-21 05:22:44.938035,Absent
7952,3612,12,2024-10-07 05:22:44.938040,Absent
7953,1191,8,2024-10-26 05:22:44.938044,Present
7954,2933,2,2024-10-17 05:22:44.938048,Present
7955,610,7,2024-11-02 05:22:44.938053,Present
7956,811,2,2024-10-12 05:22:44.938058,Absent
7957,3677,4,2024-10-05 05:22:44.938062,Present
7958,1035,6,2024-10-22 05:22:44.938067,Present
7959,4131,10,2024-10-25 05:22:44.938071,Present
7960,105,3,2024-10-28 05:22:44.938076,Present
7961,4991,11,2024-10-15 05:22:44.938081,Present
7962,1307,12,2024-10-09 05:22:44.938086,Absent
7963,2494,12,2024-10-18 05:22:44.938091,Present
7964,1526,5,2024-11-03 05:22:44.938095,Absent
7965,2564,2,2024-10-21 05:22:44.938099,Absent
7966,1587,5,2024-10-10 05:22:44.938104,Present
7967,257,8,2024-10-11 05:22:44.938109,Absent
7968,4208,8,2024-10-31 05:22:44.938114,Present
7969,2508,2,2024-10-24 05:22:44.938118,Present
7970,3647,1,2024-10-17 05:22:44.938123,Present
7971,342,12,2024-10-15 05:22:44.938128,Absent
7972,4311,10,2024-10-08 05:22:44.938132,Present
7973,748,2,2024-10-29 05:22:44.938137,Absent
7974,2433,8,2024-10-14 05:22:44.938141,Present
7975,1770,7,2024-10-09 05:22:44.938146,Present
7976,2160,7,2024-10-06 05:22:44.938151,Absent
7977,3316,1,2024-10-23 05:22:44.938156,Absent
7978,1107,11,2024-10-23 05:22:44.938161,Absent
7979,4052,7,2024-10-09 05:22:44.938165,Absent
7980,3321,4,2024-10-07 05:22:44.938170,Absent
7981,212,1,2024-10-28 05:22:44.938175,Present
7982,294,9,2024-11-02 05:22:44.938200,Absent
7983,3907,5,2024-10-21 05:22:44.938205,Absent
7984,1750,11,2024-10-15 05:22:44.938210,Present
7985,104,5,2024-10-17 05:22:44.938215,Present
7986,1171,9,2024-10-30 05:22:44.938220,Absent
7987,914,2,2024-10-16 05:22:44.938224,Present
7988,3890,2,2024-10-06 05:22:44.938229,Present
7989,760,2,2024-10-16 05:22:44.938234,Present
7990,2512,9,2024-10-07 05:22:44.938238,Absent
7991,4819,6,2024-10-09 05:22:44.938243,Absent
7992,2706,7,2024-10-05 05:22:44.938248,Absent
7993,4412,4,2024-10-27 05:22:44.938253,Absent
7994,2115,5,2024-10-31 05:22:44.938257,Present
7995,4672,4,2024-10-11 05:22:44.938262,Absent
7996,3355,11,2024-10-26 05:22:44.938266,Absent
7997,4209,6,2024-10-22 05:22:44.938271,Absent
7998,2686,1,2024-10-22 05:22:44.938276,Absent
7999,9,6,2024-10-07 05:22:44.938281,Present
8000,4105,4,2024-10-09 05:22:44.938285,Present
8001,4220,10,2024-10-14 05:22:44.938289,Absent
8002,3898,4,2024-10-05 05:22:44.938294,Absent
8003,3975,6,2024-10-22 05:22:44.938298,Present
8004,1885,5,2024-10-31 05:22:44.938303,Absent
8005,2783,3,2024-10-11 05:22:44.938308,Present
8006,1050,7,2024-10-05 05:22:44.938313,Present
8007,2274,10,2024-10-16 05:22:44.938317,Absent
8008,288,9,2024-10-17 05:22:44.938322,Absent
8009,3215,10,2024-10-08 05:22:44.938327,Absent
8010,265,7,2024-10-14 05:22:44.938331,Present
8011,3370,7,2024-10-11 05:22:44.938336,Present
8012,3189,4,2024-10-28 05:22:44.938341,Absent
8013,1316,5,2024-10-15 05:22:44.938345,Present
8014,1805,10,2024-10-30 05:22:44.938350,Absent
8015,3577,9,2024-10-25 05:22:44.938355,Absent
8016,2287,10,2024-10-30 05:22:44.938359,Absent
8017,677,9,2024-10-15 05:22:44.938363,Absent
8018,1172,4,2024-10-23 05:22:44.938368,Present
8019,1695,12,2024-10-11 05:22:44.938372,Present
8020,2123,12,2024-10-12 05:22:44.938377,Absent
8021,1512,7,2024-10-30 05:22:44.938382,Present
8022,832,6,2024-10-11 05:22:44.938386,Absent
8023,4909,10,2024-10-20 05:22:44.938391,Absent
8024,3645,4,2024-10-18 05:22:44.938395,Present
8025,4607,10,2024-10-27 05:22:44.938400,Present
8026,4943,1,2024-10-28 05:22:44.938404,Present
8027,1976,10,2024-10-13 05:22:44.938409,Present
8028,1439,10,2024-10-21 05:22:44.938413,Absent
8029,1776,3,2024-10-22 05:22:44.938418,Absent
8030,1820,11,2024-11-03 05:22:44.938422,Absent
8031,3992,5,2024-10-23 05:22:44.938427,Present
8032,2821,8,2024-10-18 05:22:44.938432,Absent
8033,2007,7,2024-10-20 05:22:44.938436,Present
8034,544,2,2024-11-03 05:22:44.938440,Absent
8035,4368,8,2024-10-29 05:22:44.938444,Present
8036,1077,5,2024-10-17 05:22:44.938448,Absent
8037,308,2,2024-10-10 05:22:44.938453,Present
8038,1409,7,2024-10-21 05:22:44.938457,Absent
8039,2815,5,2024-10-25 05:22:44.938462,Absent
8040,3502,1,2024-10-21 05:22:44.938467,Absent
8041,4048,2,2024-10-08 05:22:44.938471,Absent
8042,2290,3,2024-10-26 05:22:44.938476,Present
8043,1680,2,2024-10-21 05:22:44.938480,Present
8044,221,7,2024-10-14 05:22:44.938485,Present
8045,2951,12,2024-10-17 05:22:44.938489,Present
8046,1187,6,2024-10-20 05:22:44.938494,Present
8047,3712,8,2024-10-22 05:22:44.938498,Present
8048,3429,6,2024-10-23 05:22:44.938504,Absent
8049,1799,5,2024-10-11 05:22:44.938508,Absent
8050,2608,2,2024-10-24 05:22:44.938513,Absent
8051,2225,6,2024-10-27 05:22:44.938518,Absent
8052,2043,3,2024-10-13 05:22:44.938522,Present
8053,4288,2,2024-10-22 05:22:44.938526,Absent
8054,3129,2,2024-10-22 05:22:44.938531,Absent
8055,22,4,2024-10-08 05:22:44.938536,Present
8056,3779,7,2024-10-25 05:22:44.938540,Absent
8057,483,10,2024-10-17 05:22:44.938545,Absent
8058,4346,6,2024-10-27 05:22:44.938550,Absent
8059,3400,8,2024-10-16 05:22:44.938605,Absent
8060,1079,10,2024-10-08 05:22:44.938615,Present
8061,4549,11,2024-10-08 05:22:44.938619,Absent
8062,766,3,2024-10-15 05:22:44.938624,Absent
8063,777,11,2024-10-30 05:22:44.938628,Present
8064,4680,4,2024-10-09 05:22:44.938633,Present
8065,4722,5,2024-10-13 05:22:44.938637,Absent
8066,2692,3,2024-10-29 05:22:44.938643,Absent
8067,4578,3,2024-10-07 05:22:44.938647,Absent
8068,2333,3,2024-10-17 05:22:44.938652,Absent
8069,1866,9,2024-10-17 05:22:44.938656,Present
8070,393,10,2024-10-26 05:22:44.938661,Absent
8071,874,9,2024-11-02 05:22:44.938666,Present
8072,1017,3,2024-10-28 05:22:44.938670,Absent
8073,2889,3,2024-10-12 05:22:44.938675,Present
8074,3786,6,2024-10-26 05:22:44.938679,Absent
8075,3301,10,2024-10-30 05:22:44.938684,Present
8076,1087,12,2024-10-09 05:22:44.938689,Present
8077,41,4,2024-10-13 05:22:44.938698,Present
8078,1710,2,2024-11-03 05:22:44.938702,Present
8079,886,6,2024-10-18 05:22:44.938707,Present
8080,1180,8,2024-10-30 05:22:44.938711,Present
8081,4467,11,2024-10-29 05:22:44.938716,Absent
8082,1508,12,2024-10-07 05:22:44.938720,Absent
8083,4328,12,2024-11-01 05:22:44.938725,Present
8084,4730,7,2024-10-19 05:22:44.938730,Present
8085,3013,1,2024-10-13 05:22:44.938735,Present
8086,4199,11,2024-11-03 05:22:44.938739,Absent
8087,2935,4,2024-10-19 05:22:44.938744,Present
8088,3914,4,2024-10-31 05:22:44.938748,Absent
8089,2670,10,2024-10-18 05:22:44.938753,Present
8090,3260,5,2024-10-22 05:22:44.938757,Present
8091,4057,3,2024-10-30 05:22:44.938762,Present
8092,4845,3,2024-10-23 05:22:44.938766,Present
8093,2109,9,2024-10-14 05:22:44.938771,Present
8094,2285,9,2024-10-08 05:22:44.938776,Absent
8095,4127,7,2024-10-09 05:22:44.938780,Present
8096,4681,12,2024-10-06 05:22:44.938785,Present
8097,2404,2,2024-10-28 05:22:44.938789,Present
8098,1927,11,2024-11-01 05:22:44.938794,Absent
8099,3591,7,2024-10-14 05:22:44.938798,Present
8100,2031,2,2024-10-14 05:22:44.938803,Present
8101,1619,4,2024-10-14 05:22:44.938807,Absent
8102,3654,9,2024-10-29 05:22:44.938811,Present
8103,3000,3,2024-10-24 05:22:44.938816,Present
8104,2900,2,2024-10-10 05:22:44.938820,Absent
8105,288,8,2024-10-18 05:22:44.938824,Present
8106,2834,12,2024-11-03 05:22:44.938829,Present
8107,3995,2,2024-10-18 05:22:44.938833,Present
8108,619,3,2024-10-20 05:22:44.938838,Present
8109,2190,9,2024-10-12 05:22:44.938842,Absent
8110,4613,7,2024-10-26 05:22:44.938846,Present
8111,3118,8,2024-10-10 05:22:44.938851,Absent
8112,2287,9,2024-10-14 05:22:44.938855,Present
8113,4318,12,2024-10-23 05:22:44.938859,Absent
8114,1741,3,2024-10-06 05:22:44.938864,Present
8115,2146,1,2024-10-31 05:22:44.938869,Absent
8116,2452,1,2024-10-12 05:22:44.938873,Absent
8117,1944,7,2024-10-30 05:22:44.938877,Present
8118,344,10,2024-11-02 05:22:44.938882,Absent
8119,1744,10,2024-10-27 05:22:44.938886,Absent
8120,4539,11,2024-10-28 05:22:44.938890,Present
8121,239,6,2024-10-19 05:22:44.938895,Present
8122,4891,6,2024-10-27 05:22:44.938899,Absent
8123,3915,6,2024-10-27 05:22:44.938904,Absent
8124,3850,2,2024-10-30 05:22:44.938908,Absent
8125,581,6,2024-10-23 05:22:44.938913,Absent
8126,805,11,2024-10-06 05:22:44.938917,Present
8127,1331,11,2024-10-23 05:22:44.938921,Absent
8128,1257,11,2024-10-16 05:22:44.938926,Present
8129,2523,2,2024-10-28 05:22:44.938930,Present
8130,3413,3,2024-10-14 05:22:44.938934,Absent
8131,4496,11,2024-10-30 05:22:44.938939,Absent
8132,3870,1,2024-10-10 05:22:44.938943,Absent
8133,461,12,2024-10-21 05:22:44.938947,Present
8134,2754,7,2024-11-02 05:22:44.938952,Absent
8135,4312,11,2024-10-15 05:22:44.938956,Present
8136,47,5,2024-10-11 05:22:44.938960,Absent
8137,4501,6,2024-11-01 05:22:44.938964,Present
8138,2589,12,2024-10-12 05:22:44.938969,Absent
8139,4590,11,2024-10-15 05:22:44.938973,Absent
8140,3580,2,2024-10-22 05:22:44.938978,Absent
