grade_id,student_id,subject_id,grade,exam_date
8160,2299,35,B,2024-08-10 05:22:44.794171
8161,2222,16,F,2024-10-17 05:22:44.794176
8162,548,36,C,2024-10-02 05:22:44.794180
8163,3247,6,D,2024-09-02 05:22:44.794184
8164,1750,20,F,2024-08-08 05:22:44.794189
8165,378,2,A,2024-10-07 05:22:44.794193
8166,4742,49,B,2024-10-19 05:22:44.794198
8167,1135,14,D,2024-09-29 05:22:44.794202
8168,3055,25,A,2024-08-16 05:22:44.794206
8169,246,40,A,2024-07-30 05:22:44.794210
8170,162,1,C,2024-10-13 05:22:44.794215
8171,1260,21,D,2024-09-24 05:22:44.794219
8172,2476,23,B,2024-09-24 05:22:44.794223
8173,3599,23,D,2024-07-28 05:22:44.794227
8174,1018,24,D,2024-08-26 05:22:44.794232
8175,2546,22,F,2024-10-09 05:22:44.794236
8176,1443,20,C,2024-10-25 05:22:44.794240
8177,1318,17,D,2024-07-31 05:22:44.794244
8178,1655,14,B,2024-09-28 05:22:44.794249
8179,2571,36,F,2024-08-28 05:22:44.794253
8180,3915,9,B,2024-10-01 05:22:44.794257
8181,3461,40,A,2024-10-21 05:22:44.794262
8182,4630,33,D,2024-09-09 05:22:44.794267
8183,4776,18,F,2024-10-08 05:22:44.794271
8184,2086,4,D,2024-10-24 05:22:44.794276
8185,4799,38,D,2024-08-08 05:22:44.794281
8186,14,45,B,2024-09-01 05:22:44.794286
8187,3522,15,D,2024-08-29 05:22:44.794291
8188,4570,21,F,2024-09-20 05:22:44.794295
8189,124,4,D,2024-08-13 05:22:44.794299
8190,3558,50,B,2024-10-13 05:22:44.794305
8191,853,26,B,2024-08-11 05:22:44.794309
8192,1236,4,C,2024-08-12 05:22:44.794314
8193,4226,17,C,2024-10-16 05:22:44.794319
8194,3821,7,F,2024-10-08 05:22:44.794323
8195,1877,50,B,2024-09-29 05:22:44.794328
8196,4096,6,D,2024-08-04 05:22:44.794333
8197,1742,33,A,2024-08-02 05:22:44.794337
8198,2313,50,F,2024-09-12 05:22:44.794341
8199,861,14,B,2024-10-02 05:22:44.794346
8200,3328,18,A,2024-08-29 05:22:44.794350
8201,2055,37,B,2024-08-10 05:22:44.794354
8202,2665,36,D,2024-09-06 05:22:44.794359
8203,1611,27,D,2024-10-12 05:22:44.794363
8204,1449,33,D,2024-09-27 05:22:44.794368
8205,970,10,A,2024-08-02 05:22:44.794372
8206,1186,5,B,2024-08-25 05:22:44.794377
8207,3785,4,D,2024-08-24 05:22:44.794381
8208,2937,26,F,2024-08-20 05:22:44.794385
8209,2009,39,F,2024-09-01 05:22:44.794390
8210,4171,34,D,2024-08-20 05:22:44.794394
8211,418,21,B,2024-09-18 05:22:44.794399
8212,3335,9,D,2024-10-14 05:22:44.794403
8213,4688,31,B,2024-09-18 05:22:44.794408
8214,1525,33,D,2024-08-18 05:22:44.794413
8215,4792,32,C,2024-09-26 05:22:44.794417
8216,4539,31,C,2024-10-24 05:22:44.794421
8217,965,7,A,2024-10-03 05:22:44.794425
8218,2786,42,F,2024-09-25 05:22:44.794430
8219,924,9,C,2024-09-19 05:22:44.794434
8220,4223,34,F,2024-10-23 05:22:44.794439
8221,2938,26,C,2024-08-07 05:22:44.794443
8222,3193,37,F,2024-10-25 05:22:44.794448
8223,1712,7,F,2024-09-19 05:22:44.794452
8224,2306,10,C,2024-07-31 05:22:44.794456
8225,2970,40,C,2024-09-13 05:22:44.794461
8226,2997,48,F,2024-10-18 05:22:44.794465
8227,2100,33,A,2024-09-27 05:22:44.794469
8228,3372,26,D,2024-10-10 05:22:44.794474
8229,3099,46,C,2024-10-25 05:22:44.794478
8230,387,15,C,2024-08-03 05:22:44.794482
8231,2066,9,A,2024-08-01 05:22:44.794487
8232,881,17,B,2024-08-12 05:22:44.794492
8233,4657,46,F,2024-10-21 05:22:44.794496
8234,2262,8,D,2024-10-02 05:22:44.794500
8235,3717,31,C,2024-08-10 05:22:44.794505
8236,1517,15,A,2024-07-29 05:22:44.794509
8237,4980,30,A,2024-10-13 05:22:44.794514
8238,691,34,D,2024-08-02 05:22:44.794518
8239,2214,20,A,2024-08-16 05:22:44.794522
8240,203,4,D,2024-08-02 05:22:44.794527
8241,4522,14,B,2024-09-30 05:22:44.794531
8242,3752,14,C,2024-08-17 05:22:44.794535
8243,310,46,D,2024-10-21 05:22:44.794540
8244,3664,18,D,2024-08-31 05:22:44.794544
8245,4672,12,B,2024-10-14 05:22:44.794549
8246,3381,7,B,2024-08-09 05:22:44.794553
8247,2731,17,F,2024-10-14 05:22:44.794558
8248,1425,18,F,2024-08-14 05:22:44.794562
8249,95,14,A,2024-08-24 05:22:44.794567
8250,3516,45,A,2024-10-11 05:22:44.794571
8251,873,45,B,2024-10-04 05:22:44.794575
8252,3737,28,B,2024-08-01 05:22:44.794580
8253,3001,23,B,2024-09-12 05:22:44.794584
8254,2997,39,A,2024-09-07 05:22:44.794589
8255,101,14,D,2024-09-08 05:22:44.794593
8256,2159,14,A,2024-08-23 05:22:44.794598
8257,3907,20,F,2024-07-31 05:22:44.794602
8258,3163,48,B,2024-08-01 05:22:44.794607
8259,1716,40,D,2024-08-20 05:22:44.794611
8260,4781,44,D,2024-08-19 05:22:44.794616
8261,3507,46,C,2024-08-15 05:22:44.794621
8262,2023,26,C,2024-08-02 05:22:44.794625
8263,625,39,F,2024-09-25 05:22:44.794630
8264,4319,17,A,2024-10-15 05:22:44.794635
8265,3083,9,C,2024-09-09 05:22:44.794640
8266,1433,38,D,2024-09-04 05:22:44.794644
8267,1472,14,A,2024-08-09 05:22:44.794648
8268,2155,33,B,2024-10-17 05:22:44.794653
8269,2819,13,B,2024-10-04 05:22:44.794657
8270,4884,32,C,2024-10-24 05:22:44.794662
8271,3426,22,D,2024-08-16 05:22:44.794666
8272,1690,26,B,2024-08-01 05:22:44.794671
8273,3598,21,A,2024-10-24 05:22:44.794675
8274,4559,41,F,2024-10-01 05:22:44.794680
8275,1389,28,F,2024-08-23 05:22:44.794685
8276,76,17,F,2024-10-06 05:22:44.794690
8277,3091,9,D,2024-08-17 05:22:44.794694
8278,3200,25,C,2024-09-21 05:22:44.794699
8279,3365,39,B,2024-09-09 05:22:44.794703
8280,4064,6,C,2024-08-01 05:22:44.794708
8281,1329,17,D,2024-08-06 05:22:44.794713
8282,2768,20,D,2024-09-29 05:22:44.794718
8283,2807,47,C,2024-10-20 05:22:44.794723
8284,745,42,C,2024-10-01 05:22:44.794727
8285,4993,27,C,2024-07-27 05:22:44.794732
8286,1511,36,A,2024-09-03 05:22:44.794736
8287,947,44,B,2024-07-27 05:22:44.794741
8288,688,10,C,2024-09-26 05:22:44.794745
8289,4618,28,B,2024-09-14 05:22:44.794750
8290,1141,10,F,2024-10-19 05:22:44.794754
8291,546,7,B,2024-08-19 05:22:44.794759
8292,496,9,F,2024-10-20 05:22:44.794767
8293,290,20,A,2024-08-09 05:22:44.794771
8294,262,24,F,2024-08-27 05:22:44.794776
8295,4344,40,C,2024-10-17 05:22:44.794781
8296,2301,27,A,2024-09-15 05:22:44.794785
8297,79,4,D,2024-10-14 05:22:44.794790
8298,1898,20,D,2024-10-24 05:22:44.794794
8299,506,9,B,2024-09-16 05:22:44.794799
8300,2619,19,A,2024-09-01 05:22:44.794803
8301,798,10,F,2024-10-07 05:22:44.794808
8302,2457,20,A,2024-08-05 05:22:44.794813
8303,3441,21,C,2024-08-02 05:22:44.794817
8304,3285,26,D,2024-10-25 05:22:44.794822
8305,976,11,D,2024-09-27 05:22:44.794827
8306,4408,48,C,2024-10-02 05:22:44.794832
8307,4697,24,D,2024-10-05 05:22:44.794836
8308,345,39,C,2024-09-04 05:22:44.794841
8309,4428,39,F,2024-08-17 05:22:44.794845
8310,2505,23,A,2024-09-02 05:22:44.794850
8311,2706,26,F,2024-09-08 05:22:44.794854
8312,2941,38,A,2024-10-25 05:22:44.794859
8313,2749,4,C,2024-09-07 05:22:44.794863
8314,1627,6,C,2024-09-01 05:22:44.794868
8315,750,24,F,2024-08-07 05:22:44.794873
8316,3844,32,F,2024-08-18 05:22:44.794877
8317,4115,11,B,2024-10-03 05:22:44.794882
8318,847,3,D,2024-10-03 05:22:44.794886
8319,3971,37,C,2024-08-28 05:22:44.794891
8320,2541,12,F,2024-08-17 05:22:44.794896
8321,2792,15,C,2024-08-09 05:22:44.794900
8322,2802,18,D,2024-10-05 05:22:44.794905
8323,1977,28,C,2024-10-20 05:22:44.794910
8324,1288,22,A,2024-08-19 05:22:44.794914
8325,2253,41,C,2024-08-15 05:22:44.794919
8326,568,18,F,2024-08-12 05:22:44.794924
8327,4736,5,D,2024-09-05 05:22:44.794928
8328,4551,13,C,2024-09-26 05:22:44.794932
8329,3976,20,B,2024-08-23 05:22:44.794937
8330,51,13,C,2024-08-24 05:22:44.794942
8331,2478,50,D,2024-08-19 05:22:44.794946
8332,3689,28,C,2024-08-29 05:22:44.794950
8333,4951,35,D,2024-08-17 05:22:44.794955
8334,2618,19,B,2024-09-08 05:22:44.794959
8335,361,18,B,2024-07-28 05:22:44.794964
8336,2100,12,F,2024-10-23 05:22:44.794968
8337,3194,37,B,2024-08-24 05:22:44.794973
8338,1798,33,F,2024-08-22 05:22:44.794977
8339,746,36,B,2024-08-29 05:22:44.794982
8340,4875,40,F,2024-10-21 05:22:44.794986
8341,1933,12,B,2024-08-10 05:22:44.794991
8342,776,18,B,2024-09-13 05:22:44.794996
8343,2764,43,C,2024-09-27 05:22:44.795001
8344,402,12,F,2024-09-18 05:22:44.795005
8345,2312,15,F,2024-10-22 05:22:44.795010
8346,4736,36,C,2024-08-12 05:22:44.795015
8347,1826,48,D,2024-09-10 05:22:44.795020
8348,2302,21,B,2024-10-09 05:22:44.795024
8349,2927,22,F,2024-09-19 05:22:44.795029
8350,17,37,A,2024-10-22 05:22:44.795034
8351,3426,47,F,2024-08-21 05:22:44.795038
8352,2589,30,B,2024-08-29 05:22:44.795043
8353,161,30,C,2024-10-13 05:22:44.795047
8354,1157,9,C,2024-07-28 05:22:44.795052
8355,2123,49,F,2024-09-13 05:22:44.795056
8356,4319,43,D,2024-07-30 05:22:44.795061
8357,1208,8,B,2024-09-18 05:22:44.795066
8358,4432,27,C,2024-08-13 05:22:44.795070
8359,2147,20,F,2024-08-09 05:22:44.795074
8360,1798,2,F,2024-08-25 05:22:44.795079
8361,4206,12,C,2024-08-20 05:22:44.795084
8362,3151,44,A,2024-08-12 05:22:44.795088
8363,3430,17,B,2024-10-02 05:22:44.795093
8364,2655,20,C,2024-08-15 05:22:44.795097
8365,451,47,D,2024-09-11 05:22:44.795102
8366,1390,4,B,2024-10-23 05:22:44.795107
8367,4494,18,D,2024-10-22 05:22:44.795111
8368,3162,10,A,2024-10-01 05:22:44.795116
8369,2351,42,D,2024-08-22 05:22:44.795120
8370,2633,43,B,2024-08-17 05:22:44.795125
8371,4039,27,A,2024-08-08 05:22:44.795129
8372,199,47,C,2024-10-03 05:22:44.795133
8373,1651,24,D,2024-09-06 05:22:44.795138
8374,3133,15,B,2024-09-18 05:22:44.795142
8375,3325,31,B,2024-07-31 05:22:44.795146
8376,2576,1,A,2024-08-05 05:22:44.795151
8377,1675,9,D,2024-10-21 05:22:44.795156
8378,961,38,B,2024-08-17 05:22:44.795161
8379,3771,41,C,2024-10-07 05:22:44.795165
8380,189,42,D,2024-09-09 05:22:44.795170
8381,3601,26,A,2024-09-13 05:22:44.795174
8382,1940,19,B,2024-07-28 05:22:44.795179
8383,989,30,D,2024-08-16 05:22:44.795184
8384,4986,17,A,2024-10-12 05:22:44.795188
8385,4894,41,A,2024-10-21 05:22:44.795192
8386,3722,41,C,2024-10-02 05:22:44.795197
8387,4626,11,C,2024-10-11 05:22:44.795202
8388,4737,39,A,2024-09-16 05:22:44.795207
8389,1867,36,A,2024-09-18 05:22:44.795211
8390,2941,10,C,2024-10-25 05:22:44.795216
8391,30,35,D,2024-10-11 05:22:44.795220
8392,2621,7,B,2024-08-04 05:22:44.795226
8393,3820,41,D,2024-09-03 05:22:44.795230
8394,246,28,A,2024-09-06 05:22:44.795235
8395,392,42,F,2024-10-01 05:22:44.795240
8396,3268,16,F,2024-08-21 05:22:44.795245
8397,4675,43,C,2024-08-21 05:22:44.795249
8398,1603,47,B,2024-08-20 05:22:44.795255
8399,2681,43,C,2024-08-15 05:22:44.795260
8400,1578,45,A,2024-08-25 05:22:44.795296
8401,1860,9,B,2024-08-15 05:22:44.795301
8402,1481,11,F,2024-08-06 05:22:44.795305
8403,462,15,D,2024-10-10 05:22:44.795310
8404,1666,20,D,2024-09-09 05:22:44.795315
8405,4474,7,C,2024-10-12 05:22:44.795319
8406,1712,41,B,2024-10-17 05:22:44.795324
8407,3185,27,C,2024-08-16 05:22:44.795328
8408,328,40,C,2024-09-27 05:22:44.795333
8409,3329,41,B,2024-10-20 05:22:44.795338
8410,51,50,B,2024-10-04 05:22:44.795343
8411,4388,12,B,2024-10-20 05:22:44.795347
8412,1189,49,C,2024-08-09 05:22:44.795352
8413,1369,8,C,2024-08-30 05:22:44.795357
8414,2860,31,C,2024-08-07 05:22:44.795362
8415,403,20,C,2024-08-05 05:22:44.795366
8416,1362,23,D,2024-10-23 05:22:44.795371
8417,4656,32,F,2024-09-24 05:22:44.795375
8418,2971,3,B,2024-10-01 05:22:44.795380
8419,5,22,D,2024-09-22 05:22:44.795385
8420,3380,42,F,2024-08-04 05:22:44.795389
8421,2950,14,A,2024-09-20 05:22:44.795394
8422,4431,8,B,2024-08-19 05:22:44.795398
8423,3097,2,A,2024-09-19 05:22:44.795403
8424,3766,20,A,2024-10-13 05:22:44.795408
8425,3819,33,F,2024-08-07 05:22:44.795412
8426,4100,37,F,2024-09-08 05:22:44.795417
8427,1683,34,F,2024-09-02 05:22:44.795421
8428,4478,28,D,2024-08-12 05:22:44.795426
8429,4916,21,C,2024-09-14 05:22:44.795430
8430,4174,20,C,2024-08-16 05:22:44.795435
8431,2983,8,A,2024-08-15 05:22:44.795440
8432,496,26,A,2024-08-05 05:22:44.795444
8433,4167,14,B,2024-08-18 05:22:44.795449
8434,2078,12,C,2024-08-13 05:22:44.795453
8435,1088,16,A,2024-09-28 05:22:44.795458
8436,2861,45,D,2024-09-05 05:22:44.795462
8437,4373,40,F,2024-09-01 05:22:44.795466
8438,2108,39,F,2024-09-19 05:22:44.795471
8439,3778,39,D,2024-08-29 05:22:44.795475
8440,1634,39,F,2024-07-28 05:22:44.795480
8441,2323,33,F,2024-08-31 05:22:44.795484
8442,717,28,D,2024-07-30 05:22:44.795488
8443,4552,13,B,2024-08-09 05:22:44.795493
8444,1644,24,D,2024-08-01 05:22:44.795497
8445,4136,40,C,2024-07-31 05:22:44.795687
8446,4848,11,C,2024-10-13 05:22:44.795692
8447,1144,25,C,2024-07-27 05:22:44.795697
8448,4100,16,A,2024-08-22 05:22:44.795701
8449,431,31,C,2024-09-09 05:22:44.795705
8450,20,10,A,2024-09-17 05:22:44.795710
8451,4053,33,A,2024-10-24 05:22:44.795714
8452,4208,40,C,2024-09-25 05:22:44.795718
8453,360,25,D,2024-10-16 05:22:44.795723
8454,3264,17,C,2024-08-18 05:22:44.795727
8455,2506,24,F,2024-08-13 05:22:44.795732
8456,1747,34,F,2024-09-08 05:22:44.795736
8457,4079,7,F,2024-09-20 05:22:44.795740
8458,359,50,D,2024-09-23 05:22:44.795744
8459,1723,36,C,2024-09-26 05:22:44.795749
8460,2298,25,D,2024-10-17 05:22:44.795753
8461,1687,28,C,2024-10-03 05:22:44.795758
8462,1475,10,D,2024-08-09 05:22:44.795762
8463,4119,50,F,2024-07-27 05:22:44.795767
8464,3265,24,D,2024-10-21 05:22:44.795771
8465,2909,24,C,2024-08-29 05:22:44.795775
8466,952,49,B,2024-09-03 05:22:44.795779
8467,3048,2,B,2024-10-12 05:22:44.795784
8468,1129,25,A,2024-09-07 05:22:44.795788
8469,2441,27,C,2024-08-20 05:22:44.795792
8470,1098,19,D,2024-08-19 05:22:44.795796
8471,1295,12,F,2024-09-29 05:22:44.795801
8472,1132,18,A,2024-10-07 05:22:44.795805
8473,1398,12,A,2024-08-02 05:22:44.795810
8474,329,45,A,2024-09-13 05:22:44.795814
8475,1966,33,A,2024-08-11 05:22:44.795819
8476,2588,50,D,2024-08-23 05:22:44.795823
8477,830,48,B,2024-10-20 05:22:44.795827
8478,1431,3,A,2024-09-09 05:22:44.795831
8479,2338,33,B,2024-08-05 05:22:44.795836
8480,37,26,A,2024-09-13 05:22:44.795840
8481,682,33,B,2024-10-21 05:22:44.795845
8482,3053,16,D,2024-09-27 05:22:44.795849
8483,2272,39,A,2024-08-10 05:22:44.795854
8484,967,44,A,2024-10-19 05:22:44.795859
8485,2429,18,D,2024-09-06 05:22:44.795864
8486,2443,18,A,2024-09-03 05:22:44.795868
8487,3486,13,D,2024-10-22 05:22:44.795872
8488,3239,46,B,2024-10-02 05:22:44.795877
8489,1327,4,A,2024-10-14 05:22:44.795881
8490,3631,10,A,2024-08-14 05:22:44.795885
8491,1956,2,F,2024-08-08 05:22:44.795890
8492,2147,22,C,2024-10-05 05:22:44.795896
8493,473,40,B,2024-08-26 05:22:44.795900
8494,4575,26,A,2024-09-24 05:22:44.795904
8495,2210,25,A,2024-10-05 05:22:44.795909
8496,190,9,A,2024-07-28 05:22:44.795913
8497,1137,18,D,2024-07-31 05:22:44.795918
8498,1259,46,A,2024-10-21 05:22:44.795922
8499,1082,16,C,2024-08-11 05:22:44.795926
8500,2815,33,D,2024-09-23 05:22:44.795931
8501,256,5,F,2024-08-06 05:22:44.795935
8502,3055,28,D,2024-08-27 05:22:44.795939
8503,1626,43,D,2024-09-05 05:22:44.795944
8504,4737,21,D,2024-10-20 05:22:44.795948
8505,2783,2,C,2024-08-21 05:22:44.795952
8506,2816,35,F,2024-08-03 05:22:44.795957
8507,3108,30,C,2024-07-27 05:22:44.795961
8508,1559,11,A,2024-09-25 05:22:44.795965
8509,147,38,F,2024-10-22 05:22:44.795969
8510,4733,34,B,2024-08-20 05:22:44.795974
8511,2064,14,D,2024-08-20 05:22:44.795979
8512,2369,2,D,2024-08-21 05:22:44.795982
8513,2693,33,D,2024-10-23 05:22:44.795986
8514,571,6,B,2024-08-31 05:22:44.795991
8515,576,43,A,2024-09-16 05:22:44.795996
8516,2129,26,B,2024-08-14 05:22:44.796000
8517,644,41,F,2024-10-10 05:22:44.796005
8518,84,13,D,2024-09-03 05:22:44.796009
8519,4209,7,F,2024-08-29 05:22:44.796013
8520,3305,43,B,2024-09-13 05:22:44.796018
8521,606,2,D,2024-10-03 05:22:44.796022
8522,4230,26,F,2024-09-09 05:22:44.796027
8523,4812,49,C,2024-10-13 05:22:44.796032
8524,80,39,B,2024-10-01 05:22:44.796037
8525,1083,23,A,2024-10-06 05:22:44.796042
8526,1923,18,B,2024-10-11 05:22:44.796046
8527,3091,33,B,2024-09-29 05:22:44.796051
8528,4457,8,B,2024-08-04 05:22:44.796056
8529,3448,3,A,2024-08-01 05:22:44.796060
8530,3473,9,B,2024-08-16 05:22:44.796065
8531,2507,42,C,2024-08-30 05:22:44.796070
8532,2516,16,A,2024-09-24 05:22:44.796074
8533,3385,28,B,2024-10-05 05:22:44.796078
8534,241,42,C,2024-08-12 05:22:44.796083
8535,3502,24,B,2024-08-21 05:22:44.796088
8536,4184,9,D,2024-08-31 05:22:44.796092
8537,673,10,B,2024-09-01 05:22:44.796096
8538,4927,16,B,2024-08-04 05:22:44.796101
8539,4144,21,D,2024-08-17 05:22:44.796106
8540,1764,13,D,2024-09-18 05:22:44.796111
8541,3477,21,A,2024-08-30 05:22:44.796116
8542,2756,41,C,2024-08-28 05:22:44.796121
8543,530,36,B,2024-07-30 05:22:44.796125
8544,1512,13,A,2024-08-26 05:22:44.796130
8545,4874,42,B,2024-08-17 05:22:44.796135
8546,3406,13,D,2024-09-05 05:22:44.796139
8547,4379,13,B,2024-08-12 05:22:44.796144
8548,3180,44,C,2024-09-11 05:22:44.796148
8549,463,4,B,2024-09-01 05:22:44.796155
8550,3931,24,F,2024-10-19 05:22:44.796159
8551,1642,29,F,2024-08-20 05:22:44.796164
8552,3909,39,F,2024-08-13 05:22:44.796168
8553,1651,20,A,2024-08-16 05:22:44.796172
8554,3871,6,B,2024-08-16 05:22:44.796176
8555,2643,35,B,2024-10-01 05:22:44.796181
8556,413,25,D,2024-09-28 05:22:44.796185
8557,4829,2,F,2024-09-26 05:22:44.796190
8558,488,11,D,2024-07-27 05:22:44.796194
8559,280,2,D,2024-08-07 05:22:44.796199
8560,1428,31,A,2024-10-12 05:22:44.796203
8561,2765,25,C,2024-10-10 05:22:44.796208
8562,1969,36,D,2024-08-06 05:22:44.796212
8563,377,9,C,2024-09-14 05:22:44.796216
8564,1952,16,F,2024-08-04 05:22:44.796221
8565,2056,45,C,2024-09-07 05:22:44.796225
8566,4512,28,D,2024-09-05 05:22:44.796229
8567,1165,15,A,2024-08-11 05:22:44.796234
8568,4386,46,D,2024-09-30 05:22:44.796238
8569,1868,15,B,2024-08-29 05:22:44.796243
8570,887,37,A,2024-10-03 05:22:44.796248
8571,426,34,D,2024-09-04 05:22:44.796252
8572,3902,6,C,2024-10-17 05:22:44.796257
8573,3261,37,C,2024-08-27 05:22:44.796261
8574,864,33,D,2024-09-22 05:22:44.796266
8575,2122,3,D,2024-08-27 05:22:44.796270
8576,2951,24,A,2024-10-06 05:22:44.796275
8577,4039,42,B,2024-08-07 05:22:44.796280
8578,3434,20,C,2024-09-15 05:22:44.796296
8579,1964,11,D,2024-08-09 05:22:44.796301
8580,1081,43,A,2024-08-21 05:22:44.796305
8581,184,18,C,2024-10-14 05:22:44.796310
8582,2158,33,A,2024-08-30 05:22:44.796315
8583,43,44,C,2024-08-27 05:22:44.796319
8584,3644,35,C,2024-10-22 05:22:44.796324
8585,2071,36,D,2024-08-29 05:22:44.796329
8586,4903,36,B,2024-08-27 05:22:44.796334
8587,93,10,C,2024-08-24 05:22:44.796338
8588,1774,3,D,2024-08-11 05:22:44.796343
8589,4873,40,A,2024-10-13 05:22:44.796348
8590,2355,4,C,2024-09-07 05:22:44.796353
8591,1366,46,B,2024-09-26 05:22:44.796357
8592,1224,1,F,2024-09-23 05:22:44.796365
8593,4986,21,F,2024-08-10 05:22:44.796371
8594,3944,32,D,2024-09-26 05:22:44.796375
8595,4292,34,B,2024-10-22 05:22:44.796380
8596,3005,45,D,2024-10-12 05:22:44.796385
8597,2810,18,F,2024-08-29 05:22:44.796389
8598,2314,12,B,2024-09-26 05:22:44.796394
8599,2022,3,F,2024-10-07 05:22:44.796410
8600,4516,36,D,2024-10-09 05:22:44.796414
8601,3313,34,A,2024-09-02 05:22:44.796418
8602,2132,34,C,2024-08-30 05:22:44.796422
8603,3977,21,D,2024-07-28 05:22:44.796426
8604,4896,31,B,2024-08-31 05:22:44.796431
8605,2699,30,C,2024-09-28 05:22:44.796435
8606,2355,22,F,2024-08-30 05:22:44.796440
8607,3332,42,F,2024-09-01 05:22:44.796444
8608,1183,34,A,2024-09-06 05:22:44.796448
8609,1331,37,F,2024-09-10 05:22:44.796452
8610,2866,2,F,2024-09-16 05:22:44.796456
8611,3810,32,C,2024-08-24 05:22:44.796460
8612,1650,30,F,2024-08-06 05:22:44.796464
8613,4631,18,D,2024-08-29 05:22:44.796468
8614,3101,4,A,2024-10-18 05:22:44.796473
8615,1245,47,A,2024-10-08 05:22:44.796477
8616,3443,25,F,2024-09-20 05:22:44.796482
8617,1585,1,D,2024-08-12 05:22:44.796486
8618,3156,30,B,2024-08-17 05:22:44.796490
8619,3818,39,F,2024-10-09 05:22:44.796494
8620,2847,16,A,2024-10-23 05:22:44.796498
8621,3479,36,F,2024-09-29 05:22:44.796502
8622,2956,31,B,2024-07-27 05:22:44.796506
8623,3024,40,A,2024-09-02 05:22:44.796511
8624,4969,47,C,2024-10-15 05:22:44.796515
8625,116,26,F,2024-08-05 05:22:44.796519
8626,3926,21,B,2024-07-31 05:22:44.796523
8627,142,46,C,2024-09-17 05:22:44.796528
8628,3439,24,F,2024-09-10 05:22:44.796533
8629,3354,35,A,2024-10-22 05:22:44.796538
8630,4005,22,B,2024-07-30 05:22:44.796543
8631,2068,20,F,2024-07-27 05:22:44.796549
8632,4411,1,C,2024-08-23 05:22:44.796553
8633,3649,3,F,2024-09-29 05:22:44.796557
8634,529,40,F,2024-09-04 05:22:44.796562
8635,1572,7,C,2024-10-05 05:22:44.796566
8636,1733,18,B,2024-08-07 05:22:44.796571
8637,4022,40,D,2024-08-31 05:22:44.796575
8638,3007,31,B,2024-10-11 05:22:44.796580
8639,3016,9,A,2024-08-31 05:22:44.796584
8640,2842,5,A,2024-09-14 05:22:44.796590
8641,4346,24,A,2024-07-27 05:22:44.796594
8642,2351,9,F,2024-09-04 05:22:44.796599
8643,4810,7,C,2024-09-03 05:22:44.796604
8644,4518,50,A,2024-09-19 05:22:44.796608
8645,2087,7,B,2024-10-08 05:22:44.796613
8646,3067,37,B,2024-09-23 05:22:44.796618
8647,2418,46,F,2024-08-23 05:22:44.796627
8648,4642,4,B,2024-07-29 05:22:44.796632
8649,4586,37,F,2024-08-26 05:22:44.796637
8650,3714,11,A,2024-09-16 05:22:44.796641
8651,625,23,A,2024-10-19 05:22:44.796646
8652,645,48,A,2024-08-10 05:22:44.796650
8653,2040,30,B,2024-09-07 05:22:44.796655
8654,3233,4,B,2024-08-19 05:22:44.796660
8655,3877,49,D,2024-08-16 05:22:44.796666
8656,2628,7,F,2024-09-06 05:22:44.796671
8657,1286,37,D,2024-09-15 05:22:44.796675
8658,2809,16,A,2024-09-25 05:22:44.796680
8659,2796,23,D,2024-08-06 05:22:44.796685
8660,873,43,A,2024-10-12 05:22:44.796690
8661,4496,18,D,2024-10-03 05:22:44.796695
8662,957,9,A,2024-08-15 05:22:44.796699
8663,4272,27,D,2024-09-18 05:22:44.796703
8664,696,29,F,2024-10-14 05:22:44.796707
8665,2693,3,D,2024-07-28 05:22:44.796712
8666,2387,46,D,2024-10-19 05:22:44.796716
8667,1232,38,D,2024-08-21 05:22:44.796721
8668,3879,22,D,2024-09-22 05:22:44.796725
8669,4921,40,C,2024-08-03 05:22:44.796729
8670,2333,40,F,2024-09-17 05:22:44.796733
8671,3197,2,A,2024-09-23 05:22:44.796737
8672,1705,20,A,2024-08-17 05:22:44.796741
8673,103,10,F,2024-09-17 05:22:44.796746
8674,4127,28,F,2024-10-10 05:22:44.796750
8675,2354,6,C,2024-08-12 05:22:44.796754
8676,3584,4,C,2024-10-13 05:22:44.796758
8677,1047,50,B,2024-09-11 05:22:44.796762
8678,3724,26,D,2024-10-23 05:22:44.796766
8679,1478,26,F,2024-09-17 05:22:44.796771
8680,4077,19,A,2024-08-06 05:22:44.796775
8681,4613,27,F,2024-08-30 05:22:44.796779
8682,2634,4,A,2024-10-24 05:22:44.796783
8683,412,42,F,2024-08-17 05:22:44.796787
8684,1665,24,D,2024-08-02 05:22:44.796791
8685,3613,34,D,2024-09-19 05:22:44.796795
8686,3741,31,C,2024-10-07 05:22:44.796800
8687,687,29,C,2024-09-19 05:22:44.796804
8688,1288,12,B,2024-07-30 05:22:44.796808
8689,393,38,A,2024-08-03 05:22:44.796813
8690,1272,41,C,2024-10-02 05:22:44.796817
8691,1417,17,D,2024-09-29 05:22:44.796822
8692,4333,7,A,2024-08-15 05:22:44.796827
8693,1910,24,C,2024-08-14 05:22:44.796831
8694,4968,17,A,2024-10-23 05:22:44.796836
8695,679,4,A,2024-10-07 05:22:44.796840
8696,3324,40,C,2024-09-01 05:22:44.796844
8697,2783,45,B,2024-09-19 05:22:44.796848
8698,995,41,C,2024-08-05 05:22:44.796853
8699,388,30,B,2024-10-18 05:22:44.796857
8700,1773,26,C,2024-10-20 05:22:44.796861
